visitorID,UnitTime,TotalTime,TotalAttractions
236342,6.15,123,20
236573,9.35,402,43
236660,3.57,50,14
237255,5.27,137,26
237551,6.95,139,20
237746,6.20,93,15
237750,6.75,243,36
238279,4.96,114,23
238484,6.00,138,23
238547,11.03,364,33
238580,5.85,117,20
238673,4.70,108,23
238781,5.62,118,21
238807,6.62,212,32
239133,9.18,358,39
239172,7.26,247,34
239338,6.10,122,20
239673,9.32,382,41
239721,11.12,289,26
239810,7.28,131,18
240120,9.91,347,35
240423,8.70,374,43
240876,6.67,140,21
240885,7.31,285,39
240895,5.57,128,23
240939,6.12,147,24
240961,6.80,136,20
241193,7.19,230,32
241275,8.63,259,30
241443,5.57,128,23
241490,4.78,86,18
241608,4.71,113,24
241855,6.05,133,22
241972,8.07,242,30
242021,8.95,394,44
242193,5.46,142,26
242353,9.39,385,41
242395,8.59,292,34
242631,7.91,269,34
242698,7.44,238,32
242845,6.15,123,20
242900,7.76,256,33
242951,7.21,137,19
243033,6.38,134,21
243048,5.07,76,15
243053,5.83,134,23
243754,4.67,56,12
243764,7.28,131,18
244005,9.19,285,31
244233,5.44,49,9
244444,5.67,119,21
245129,8.82,388,44
245363,5.91,130,22
245517,8.19,131,16
245572,6.89,255,37
245969,4.84,121,25
246027,4.61,129,28
246035,7.91,269,34
246199,8.89,409,46
246421,5.95,125,21
246751,4.27,111,26
246860,12.03,397,33
246884,7.03,239,34
246969,7.48,247,33
246988,7.35,125,17
247384,9.44,368,39
247719,5.67,119,21
248036,4.95,99,20
248169,6.32,240,38
248178,11.76,388,33
248437,3.21,61,19
248838,6.58,125,19
248850,11.88,285,24
248937,5.73,126,22
249151,9.45,274,29
249267,6.74,256,38
249477,5.10,102,20
249736,5.39,124,23
250430,7.03,239,34
250805,6.38,134,21
250943,4.61,129,28
250958,6.18,136,22
251134,10.04,281,28
251150,6.83,246,36
251539,6.60,132,20
251617,7.00,140,20
252403,6.00,126,21
252538,6.19,130,21
252556,6.82,232,34
252780,5.91,130,22
252796,9.38,375,40
252841,5.56,150,27
253084,6.56,118,18
253121,6.14,135,22
253140,9.34,355,38
253178,8.03,257,32
253203,6.82,150,22
253216,5.19,109,21
253489,6.39,211,33
253762,3.94,67,17
254029,4.77,105,22
254038,7.21,245,34
254060,4.72,137,29
254095,7.09,163,23
254180,9.14,393,43
254576,6.40,128,20
254809,2.85,37,13
254897,7.36,162,22
255071,6.58,125,19
255098,6.90,138,20
255220,5.79,139,24
255269,7.06,233,33
255291,6.00,138,23
255331,8.44,329,39
255455,9.18,312,34
255712,6.62,212,32
255983,4.48,112,25
256075,8.12,276,34
256389,6.25,125,20
256603,5.88,147,25
256620,4.44,120,27
256649,7.56,136,18
256838,5.95,125,21
257110,7.00,147,21
257199,4.72,137,29
257276,7.48,232,31
257597,5.73,63,11
257735,5.20,104,20
257896,10.62,425,40
258264,5.50,99,18
258314,9.22,378,41
258343,4.67,56,12
258464,7.66,245,32
258503,8.05,298,37
258535,4.96,114,23
258636,3.46,90,26
258843,5.79,139,24
258938,6.74,128,19
258967,4.04,105,26
259174,9.26,287,31
259236,6.06,103,17
259551,7.00,140,20
259974,5.61,202,36
259986,7.50,135,18
260018,3.78,34,9
260080,4.88,127,26
260136,4.45,89,20
260314,4.40,66,15
260449,4.42,53,12
261018,5.92,142,24
261021,10.22,368,36
261452,6.06,109,18
261813,9.38,150,16
261886,7.61,274,36
261976,7.62,122,16
262139,4.50,90,20
262364,6.05,133,22
262404,7.48,157,21
262820,3.83,46,12
263011,2.50,20,8
263101,4.86,102,21
263393,3.59,97,27
263633,4.61,129,28
264185,9.37,403,43
264321,5.67,153,27
264353,7.24,246,34
264367,5.29,127,24
264546,9.73,146,15
264848,5.13,118,23
265258,8.12,276,34
265272,4.50,126,28
265397,9.50,133,14
265730,10.47,398,38
265815,5.27,137,26
265933,7.53,256,34
266162,5.62,146,26
266280,3.46,90,26
266303,4.81,125,26
266345,11.04,265,24
266349,4.52,122,27
266580,9.75,390,40
266590,3.85,50,13
266621,6.70,154,23
266867,3.53,67,19
266949,7.19,266,37
267010,2.50,20,8
267034,6.76,115,17
267157,6.14,135,22
268143,7.35,147,20
268563,11.14,401,36
268572,6.12,147,24
268628,7.65,153,20
268856,10.95,427,39
268968,8.29,257,31
269197,8.72,340,39
269657,6.11,110,18
269714,10.79,302,28
270108,5.95,125,21
270128,6.23,137,22
270230,6.83,123,18
270294,9.74,302,31
270344,6.76,223,33
270463,7.31,117,16
270465,7.14,150,21
270842,7.95,318,40
270989,3.00,39,13
271017,8.26,281,34
271049,4.89,137,28
271995,5.08,122,24
272033,9.96,249,25
272299,5.08,122,24
272365,6.23,137,22
272420,3.95,83,21
272432,5.82,64,11
272539,5.83,134,23
272624,9.62,404,42
272671,5.90,124,21
272673,7.47,269,36
272963,5.56,150,27
273315,5.77,127,22
273492,11.06,398,36
273501,7.81,281,36
273547,6.00,138,23
273602,10.22,378,37
273748,8.37,385,46
274045,8.78,395,45
274315,8.38,394,47
274750,7.00,140,20
274880,7.20,252,35
275071,6.43,135,21
275309,6.75,135,20
275317,5.41,119,22
275392,7.53,128,17
275440,5.52,116,21
275872,6.80,238,35
277274,11.25,405,36
277328,6.18,136,22
277532,8.18,278,34
277583,6.95,139,20
277883,8.05,322,40
278036,7.70,331,43
278088,8.83,256,29
278534,9.65,164,17
278788,5.90,124,21
278902,6.55,131,20
279070,8.87,275,31
279326,5.85,117,20
279576,8.05,354,44
279658,7.43,275,37
279854,7.88,252,32
280057,5.52,116,21
280103,8.44,135,16
280439,8.27,339,41
280592,4.43,102,23
280620,9.00,270,30
281145,6.43,135,21
281389,4.65,107,23
281931,9.04,407,45
281945,6.04,145,24
281970,7.05,148,21
281976,10.10,303,30
282044,6.17,142,23
282427,7.50,150,20
283252,8.37,385,46
284015,4.47,85,19
284117,9.73,146,15
284127,5.91,130,22
284296,8.73,358,41
284382,5.50,88,16
284434,6.33,133,21
284632,4.75,114,24
284710,9.40,141,15
284737,5.43,114,21
285099,8.16,253,31
285368,3.64,102,28
285462,8.97,305,34
285718,9.23,277,30
285969,9.76,283,29
286181,7.41,252,34
286210,12.67,380,30
286391,5.83,140,24
286746,6.00,132,22
286864,5.92,142,24
286974,4.72,118,25
286985,8.18,278,34
287114,7.84,337,43
287536,8.17,147,18
287675,5.27,116,22
287788,6.59,145,22
287831,10.73,397,37
287839,7.38,236,32
287993,6.45,129,20
288050,3.93,59,15
288226,5.59,151,27
288629,5.26,121,23
288909,10.67,384,36
288988,10.39,426,41
289181,10.33,403,39
289193,12.86,283,22
289210,7.74,147,19
289304,9.14,256,28
289320,6.89,124,18
289513,9.86,286,29
289544,6.14,135,22
289616,4.67,112,24
289879,5.67,119,21
290301,7.28,131,18
290404,7.17,294,41
290711,4.26,98,23
290906,6.15,160,26
291093,4.83,116,24
291118,6.11,116,19
291269,7.70,208,27
291511,8.71,366,42
291624,5.33,112,21
291785,8.80,405,46
291979,8.00,152,19
292049,5.09,117,23
292339,8.95,394,44
292402,7.44,134,18
292773,8.06,129,16
292787,9.00,252,28
293217,5.68,125,22
293426,7.47,269,36
293466,6.27,138,22
293706,5.03,146,29
293893,7.17,251,35
293920,9.86,434,44
294028,4.55,50,11
294250,6.18,136,22
294394,5.35,139,26
294921,5.11,138,27
295158,7.79,257,33
295428,8.14,236,29
295498,6.17,142,23
295558,12.21,403,33
295863,5.04,136,27
295951,4.42,53,12
296394,7.22,130,18
296722,4.57,105,23
296834,5.63,107,19
296930,6.15,160,26
297055,9.11,164,18
297330,8.50,357,42
297336,4.86,102,21
297403,8.88,364,41
297404,9.49,389,41
297434,6.41,141,22
297504,8.89,391,44
297564,7.70,231,30
297731,4.32,121,28
297826,4.77,148,31
298175,5.27,137,26
298320,6.95,139,20
298393,6.06,103,17
298495,10.81,389,36
298620,7.72,247,32
299151,6.03,241,40
299349,7.33,264,36
299728,9.10,382,42
299798,6.26,144,23
299987,6.88,220,32
300107,7.36,243,33
300315,5.11,92,18
300760,7.94,246,31
300794,5.81,122,21
301270,5.95,125,21
302008,8.13,252,31
302331,3.90,113,29
302440,8.35,284,34
302469,5.79,162,28
302477,4.05,77,19
302695,4.23,55,13
302771,11.03,364,33
302897,8.53,367,43
302996,9.59,307,32
303603,8.52,264,31
304161,6.63,272,41
304586,8.05,354,44
304588,6.45,129,20
304603,5.68,108,19
304726,11.81,307,26
304745,6.50,104,16
305083,9.56,373,39
305217,5.60,140,25
305229,7.44,119,16
305293,6.95,139,20
305418,7.00,147,21
305509,6.83,123,18
305841,5.57,117,21
306076,5.50,121,22
306168,5.03,146,29
306582,4.81,130,27
306727,6.39,147,23
306905,9.98,409,41
307026,9.73,146,15
307084,8.37,251,30
307107,4.71,113,24
307809,5.78,133,23
307824,8.94,277,31
307995,4.93,138,28
308304,6.55,131,20
308387,2.95,56,19
308426,7.61,251,33
308458,5.09,112,22
308581,6.36,248,39
309261,9.55,363,38
309525,6.00,138,23
309835,7.38,236,32
310080,13.77,413,30
310642,7.10,142,20
311016,13.24,278,21
311118,9.00,135,15
311417,4.76,119,25
311504,4.72,137,29
311775,5.38,43,8
311788,6.67,140,21
311902,6.00,162,27
312212,5.95,125,21
312564,11.28,406,36
312794,9.95,398,40
312905,4.67,56,12
313073,3.00,9,3
313274,4.12,99,24
313742,6.22,255,41
313835,8.61,379,44
314102,9.33,336,36
314497,7.87,236,30
315002,3.93,59,15
315369,6.20,124,20
315683,6.47,123,19
315807,4.89,93,19
315934,5.57,117,21
316194,7.79,265,34
316298,7.60,152,20
316323,5.12,128,25
316335,7.04,197,28
316610,6.59,145,22
316746,8.41,227,27
316759,4.77,124,26
316875,8.37,159,19
317167,9.85,256,26
317411,7.45,246,33
317580,5.08,122,24
317768,6.35,127,20
317825,7.88,134,17
317830,6.70,154,23
317834,7.09,163,23
317835,6.80,238,35
317896,7.00,147,21
318235,6.46,239,37
318567,8.98,377,42
318643,7.17,129,18
319524,5.13,118,23
319620,6.57,138,21
319867,5.45,120,22
320089,8.82,291,33
320392,5.38,70,13
320613,5.65,113,20
320895,8.24,272,33
320947,8.47,254,30
321173,7.36,162,22
321221,5.10,51,10
321247,5.68,108,19
321318,6.05,133,22
321688,4.72,137,29
321864,8.10,170,21
322191,7.61,213,28
322237,5.86,123,21
322642,6.30,126,20
322684,5.21,99,19
323020,6.05,115,19
323275,4.88,122,25
323284,6.09,134,22
323425,5.95,125,21
323527,8.24,272,33
323893,7.27,269,37
324342,4.52,122,27
324556,9.98,409,41
325464,6.14,135,22
325522,6.73,148,22
325528,5.08,132,26
325607,5.64,141,25
325888,4.36,61,14
325925,7.22,130,18
326279,8.67,390,45
326406,5.64,124,22
326438,8.40,336,40
327024,11.36,375,33
327204,5.44,196,36
327664,4.32,108,25
327665,5.75,115,20
327752,5.69,148,26
327763,9.03,271,30
328117,10.49,367,35
328274,7.59,349,46
328315,4.28,124,29
328350,7.96,382,48
328433,6.11,116,19
328657,7.86,346,44
329216,6.00,126,21
329223,5.84,146,25
329408,5.73,212,37
330063,3.43,48,14
330132,3.73,41,11
330141,11.82,402,34
330178,8.32,233,28
330183,6.48,201,31
330233,4.65,107,23
330649,5.41,119,22
330806,7.28,131,18
331169,6.23,137,22
331284,12.94,401,31
331408,8.62,276,32
331659,6.55,249,38
332032,4.10,119,29
332069,7.34,257,35
332278,4.89,93,19
332566,6.65,153,23
332770,7.74,263,34
333113,5.54,133,24
333160,5.43,125,23
333252,10.03,401,40
333343,7.89,150,19
333607,6.00,138,23
333999,7.43,156,21
334793,4.70,47,10
335779,5.91,136,23
335895,9.14,256,28
336323,5.27,137,26
336328,10.49,367,35
336338,10.22,276,27
336419,7.88,268,34
337015,8.16,155,19
337056,10.79,302,28
337181,7.15,143,20
338161,4.27,111,26
338530,11.31,407,36
339019,6.89,62,9
339342,6.48,136,21
339461,10.88,283,26
339638,6.52,215,33
339736,2.80,70,25
339880,2.71,65,24
340489,5.57,117,21
340699,8.95,367,41
340936,8.26,388,47
341110,6.36,140,22
341718,8.82,353,40
341755,6.90,145,21
341817,5.79,139,24
342516,3.59,97,27
342549,8.34,267,32
343437,7.38,155,21
343480,6.44,161,25
343681,8.26,157,19
343755,6.12,147,24
344019,6.36,140,22
344211,5.95,125,21
344558,6.54,157,24
345237,6.85,233,34
345353,7.91,269,34
345363,7.08,255,36
345382,10.67,384,36
345421,6.15,123,20
345473,4.77,124,26
345618,4.23,127,30
345707,7.82,344,44
345723,5.55,111,20
345853,5.00,135,27
346005,8.13,122,15
346215,8.15,277,34
346310,8.16,351,43
346527,6.04,139,23
346577,6.40,128,20
347110,5.39,97,18
347424,7.68,284,37
347430,5.23,115,22
347770,8.76,368,42
347780,4.74,128,27
347929,6.60,132,20
348210,4.73,104,22
348630,6.24,131,21
348714,9.56,258,27
348911,7.67,161,21
349307,5.65,130,23
349317,4.23,127,30
349344,7.24,152,21
349713,8.81,141,16
349780,6.64,239,36
349848,5.20,130,25
349875,3.00,51,17
350170,5.80,116,20
350312,5.26,121,23
350673,5.52,127,23
350693,7.57,348,46
350758,8.77,377,43
351143,7.68,261,34
351756,4.36,96,22
351891,3.92,51,13
352070,6.36,140,22
352086,7.56,340,45
352310,6.12,147,24
352434,11.05,409,37
352514,5.85,117,20
352535,5.12,87,17
352658,5.50,198,36
352736,4.50,117,26
352827,6.00,126,21
353069,10.72,418,39
353188,8.12,260,32
353226,5.68,108,19
353292,5.04,136,27
353418,7.26,167,23
353561,5.44,147,27
353701,4.77,148,31
353773,9.45,274,29
353958,5.39,124,23
354407,5.27,137,26
354488,9.46,388,41
354785,13.17,303,23
355366,8.51,366,43
355680,5.00,120,24
355786,6.76,142,21
356121,8.88,364,41
356487,5.88,147,25
356540,4.52,104,23
356789,5.09,117,23
356836,5.31,138,26
356903,6.69,107,16
356972,4.17,125,30
357125,5.24,131,25
357130,5.96,149,25
357179,10.85,369,34
357245,8.59,335,39
357306,5.72,223,39
357743,6.95,139,20
357801,5.39,124,23
358018,7.94,246,31
358241,7.00,147,21
358807,8.17,147,18
358884,8.94,286,32
358901,2.88,46,16
359044,5.90,177,30
359163,6.58,263,40
359236,7.24,246,34
359283,5.60,112,20
359592,8.76,403,46
360036,9.17,165,18
360228,5.25,147,28
360845,6.59,145,22
360857,4.63,125,27
361239,9.36,262,28
361406,3.33,50,15
361484,4.67,126,27
361623,6.75,135,20
361693,4.21,118,28
361919,7.42,230,31
362183,5.95,125,21
362643,4.93,138,28
362987,7.16,136,19
363668,5.33,128,24
363928,9.34,271,29
364713,6.55,131,20
364951,5.89,112,19
365108,5.70,154,27
365151,7.00,147,21
365191,8.52,392,46
365242,10.72,268,25
365259,5.24,89,17
365286,8.95,367,41
365343,9.18,349,38
365456,7.94,135,17
365617,4.31,56,13
365639,5.43,125,23
365667,8.37,385,46
365848,7.05,141,20
365994,6.80,136,20
366288,10.28,411,40
366480,6.54,157,24
366807,7.30,146,20
366903,9.69,252,26
367267,6.00,138,23
367517,10.95,427,39
367611,5.89,112,19
368047,5.52,116,21
368123,7.09,234,33
368255,6.15,240,39
368330,5.46,131,24
368533,7.26,138,19
369256,7.47,127,17
369375,8.58,266,31
369571,6.04,151,25
370075,3.93,59,15
370437,4.38,57,13
370579,3.86,85,22
370786,8.67,364,42
370868,6.86,144,21
371008,5.50,132,24
371361,7.52,331,44
371807,5.64,141,25
371873,6.23,137,22
371935,6.89,131,19
372082,5.91,130,22
372169,4.54,109,24
372230,7.19,266,37
372243,6.53,98,15
372469,6.21,118,19
372482,12.18,402,33
373112,8.39,151,18
373254,5.84,111,19
373364,7.00,140,20
373764,4.95,109,22
374188,3.28,59,18
374355,4.61,106,23
374448,4.63,125,27
374500,4.93,138,28
374745,6.05,133,22
374824,4.61,129,28
375148,6.83,246,36
375297,7.91,261,33
375714,4.61,129,28
375728,3.00,51,17
376187,11.29,395,35
376667,6.82,150,22
376904,6.25,125,20
376940,4.78,110,23
377275,5.88,147,25
377475,5.67,119,21
377623,7.74,240,31
377652,8.56,137,16
377757,8.11,146,18
377926,7.80,273,35
378097,5.08,122,24
378099,8.00,152,19
378101,4.96,119,24
378256,5.91,130,22
378443,7.00,140,20
378695,4.61,129,28
378875,8.52,281,33
379254,10.62,425,40
379679,4.87,112,23
380073,5.41,119,22
380121,5.79,139,24
380279,8.16,253,31
380345,4.14,58,14
380502,8.53,128,15
380513,8.37,159,19
380913,7.50,195,26
380915,4.85,126,26
381150,9.05,398,44
382158,6.10,128,21
382206,9.72,379,39
382365,8.38,285,34
382408,4.72,137,29
382668,9.64,135,14
382933,6.38,236,37
383012,6.11,116,19
383013,9.60,144,15
383055,8.29,257,31
383251,12.88,438,34
383415,7.94,278,35
383458,8.91,392,44
383467,5.03,146,29
383633,5.58,106,19
383773,9.18,257,28
384298,5.12,128,25
384461,9.73,146,15
384714,6.43,148,23
384823,9.93,268,27
385423,6.13,141,23
385603,7.17,129,18
385618,3.18,35,11
385687,4.62,111,24
386177,4.55,91,20
386182,6.91,221,32
386585,9.35,374,40
386611,8.62,362,42
386790,9.49,370,39
386827,9.90,396,40
386846,7.00,140,20
387010,2.55,51,20
387139,7.54,264,35
387633,6.39,115,18
388355,7.75,248,32
388434,5.85,152,26
388559,7.22,130,18
388664,5.38,43,8
388680,7.54,347,46
388727,6.00,126,21
389062,6.75,135,20
389456,6.77,149,22
389500,4.14,58,14
389537,8.81,282,32
389663,6.19,130,21
389918,8.44,346,41
390019,5.04,121,24
390112,4.56,41,9
390696,7.48,157,21
390713,6.75,135,20
390831,5.68,108,19
390887,5.68,125,22
390983,4.70,108,23
390998,6.00,138,23
391086,7.70,154,20
391164,7.10,142,20
391301,5.55,122,22
391338,9.70,417,43
391593,8.00,144,18
392025,4.21,118,28
392160,9.20,230,25
392180,6.90,269,39
392618,9.43,132,14
392647,6.32,139,22
392782,5.64,141,25
392869,6.08,231,38
393107,10.00,400,40
393283,5.85,117,20
393354,5.11,92,18
393696,5.09,117,23
394459,10.08,363,36
394482,6.41,141,22
394715,6.08,152,25
395305,7.79,218,28
395338,7.74,147,19
395589,5.21,99,19
395602,4.89,93,19
395636,6.50,130,20
395694,10.50,273,26
395782,4.52,104,23
395912,5.62,135,24
396030,5.00,120,24
396049,8.72,340,39
396118,5.90,177,30
396176,5.38,129,24
396329,4.43,133,30
398190,5.10,102,20
398292,10.34,393,38
398386,9.77,303,31
398396,8.66,303,35
398487,3.85,104,27
398504,7.55,355,47
398618,9.12,374,41
398767,5.46,142,26
399441,10.10,313,31
399477,10.45,397,38
399712,5.52,116,21
399720,4.75,114,24
399762,5.22,120,23
400052,8.68,269,31
400344,5.00,115,23
400555,8.05,354,44
400640,6.17,142,23
400873,8.67,390,45
401037,7.59,258,34
401350,3.83,46,12
401428,5.11,92,18
401822,7.00,147,21
403407,5.64,124,22
403432,6.90,283,41
403474,8.70,261,30
403520,4.75,133,28
403548,6.00,144,24
403725,5.29,111,21
403840,5.73,126,22
403873,5.57,128,23
403947,5.86,123,21
404079,7.94,278,35
404087,9.80,245,25
404212,5.60,112,20
404385,6.00,234,39
404537,5.00,55,11
404746,3.33,50,15
404781,5.57,128,23
404876,6.55,131,20
405002,7.03,239,34
405279,4.04,105,26
405330,5.09,117,23
405378,5.57,128,23
405390,5.27,137,26
405703,4.60,115,25
405773,6.58,125,19
405852,5.73,149,26
405927,7.67,161,21
405929,4.50,108,24
405999,7.69,123,16
406542,6.84,260,38
406664,6.76,115,17
406680,7.60,152,20
406760,4.96,124,25
406800,5.31,138,26
406813,4.15,83,20
406891,8.44,152,18
406905,9.73,146,15
406961,4.50,36,8
407324,5.42,141,26
407415,6.18,136,22
407458,8.95,394,44
407716,3.63,69,19
408012,7.52,331,44
408169,6.13,141,23
408230,10.43,386,37
408469,8.92,232,26
408906,5.91,130,22
409137,5.87,135,23
409211,7.70,154,20
409623,8.00,144,18
409939,4.36,109,25
410025,4.48,112,25
410107,9.74,302,31
410126,7.00,147,21
410130,5.89,112,19
410149,7.98,399,50
410172,7.11,128,18
410338,5.88,141,24
410439,6.65,153,23
410496,8.23,387,47
410505,7.91,261,33
410668,6.30,126,20
411180,9.14,402,44
411231,6.94,243,35
411234,7.74,147,19
412000,8.83,265,30
412275,6.08,158,26
412282,10.00,420,42
412589,3.53,67,19
412610,5.85,117,20
412874,5.37,145,27
413328,4.17,100,24
413484,9.09,291,32
413545,3.43,48,14
413719,6.33,114,18
413957,7.00,147,21
414135,7.03,246,35
414676,10.68,395,37
414680,6.37,121,19
414954,12.29,430,35
415286,4.95,109,22
415384,4.56,114,25
415477,4.03,117,29
415491,6.81,109,16
415669,5.61,101,18
415925,7.19,259,36
416135,5.18,114,22
416171,5.55,111,20
416647,9.68,242,25
416790,8.65,147,17
416892,6.22,112,18
417142,5.39,124,23
417205,7.85,157,20
417570,7.70,231,30
417669,4.57,105,23
417992,6.95,139,20
418150,8.59,335,39
418391,7.74,147,19
418576,7.55,151,20
418973,9.10,282,31
419001,7.60,152,20
419271,5.60,112,20
419318,4.48,94,21
419467,4.25,102,24
419652,7.09,163,23
419717,7.69,123,16
419953,4.43,93,21
420023,6.30,126,20
420195,8.60,387,45
420330,5.65,113,20
420345,10.68,395,37
420615,3.53,53,15
420626,5.62,135,24
421508,7.48,232,31
421589,6.88,227,33
421858,5.47,93,17
422069,7.00,217,31
422105,6.24,131,21
422300,9.21,350,38
422666,4.50,126,28
422675,7.60,152,20
422678,7.36,162,22
423159,5.27,137,26
423274,6.00,138,23
423283,9.37,356,38
423379,9.07,381,42
423456,4.87,112,23
423861,8.18,409,50
424481,7.83,227,29
424710,5.39,124,23
424786,7.00,147,21
425037,9.23,277,30
425099,3.93,55,14
425378,7.55,249,33
425748,5.90,124,21
426192,6.12,147,24
426427,4.43,102,23
427006,7.15,236,33
427170,6.67,140,21
427249,6.89,124,18
427264,4.77,148,31
427493,4.36,109,25
427497,6.53,124,19
427544,3.40,51,15
427660,7.11,270,38
427670,6.23,137,22
427720,5.30,122,23
427814,6.95,139,20
428152,6.97,258,37
428418,9.68,242,25
428579,5.42,141,26
428582,5.21,146,28
428815,4.50,126,28
428879,7.15,236,33
428884,7.14,257,36
