attractionId,timeslice,AverageTime,StdTime,AnomolousVisitorId
6,7,1.808510638,0.763453059,187536|436|941|878|647574|60390|1197|8129|80314|24136|15466
7,7,2.317269076,1.110379722,75552|2005820|22302|565351|941|1197|2679|1987241|7509|3499|1809420|6162|99755|182809|687983|1668984
8,7,1.836734694,1.394066023,1906384|668211|795970|100951|822469|856425|1959069|412610|245969|729698|1230148|516262|1517929|1136377|1759759|638964|974601|1739457|1556727|499367|716681|672552|1108000|1678060|616205|354488|1679345|161994
9,7,3.37962963,1.634536596,677351|33136|878|7509|6162
10,7,1.764705882,0.87900171,436|878|1217|2672
11,7,2.576271186,1.112669358,1197
12,7,1.642857143,0.877521357,null
13,7,2.053333333,0.69906011,8908|114721|941|61555
14,7,1.6,0.724430811,436|1197|124052|165079
15,7,1.613636364,0.643910022,23379|17914|145262
16,7,1.705882353,0.61545996,436|941|60390
17,7,1.764705882,0.602592945,22302
18,7,1.821428571,0.692427018,7157|415491
19,7,1.591836735,0.541552547,203267
20,7,3.770833333,1.758728542,203267|941|878|2231|15490|15466|18745|1980|134375
21,7,1.980392157,0.915511766,436|941|1197
22,7,2.212962963,0.813571699,436|941|878|7157|2679|7339
23,7,1.724137931,0.712234422,941|878|11459|6393|26965|7639
24,7,1.683333333,0.701001268,436|7111|168587
25,7,1.644444444,0.639855951,975742|20345|7478
26,7,2.431034483,0.89098933,1197|2679
27,7,2.06779661,0.641507483,878|1197
28,7,2,0.868744486,436|1528665|4828|941|205691
29,7,1.269230769,0.538223743,878|1197|145262
30,7,2.894230769,1.580947161,null
31,7,1.236363636,0.673990326,439584
32,7,3.184750733,1.497869798,436|941|8672|1217|2679|14916|99755|91552|52671|73436|18521|6534
33,7,4.094594595,1.948212097,941|878|2705|23379
34,7,3.871559633,1.719178732,1727|187421|941|878
35,7,3.575,2.182633873,null
36,7,4.166666667,1.61350397,2679|687983
37,7,3.583333333,1.457076178,941|23379
38,7,6,0,null
39,7,4.235955056,1.348872081,124052|135717
40,7,2.785714286,1.690672296,null
41,7,3.477876106,1.726340504,436|1775|7111|15712|18745|1980
42,7,2.773722628,1.619979497,null
43,7,0,0,null
44,7,3.4,1.878581025,null
45,7,2.848484848,1.824110322,null
46,7,3.482014388,1.652231065,878|73058|8672|23379|11459|47101
47,7,3.129770992,1.726278321,null
48,7,3.525252525,1.90607404,null
49,7,1.712643678,0.647558046,941|878|2679|7339|14916
50,7,2.075268817,0.896707592,27343|1887790|518180|1980
51,7,2.128205128,1.462501269,1598265|1194115|248169|221400
52,7,2.558441558,1.010489676,436|60390|6534
53,7,4,1.980675875,187536|2369|7639
54,7,3.481012658,1.786283414,null
55,7,3.706666667,1.775778431,8908|941|18745|1980
56,7,4.35483871,1.858077523,2705|827053
57,7,5.038461538,1.224140805,1997596
58,7,3.85,1.751749126,22302|61555
59,7,3.872340426,2.027649528,null
60,7,0,0,null
61,7,2.925170068,1.567006702,null
62,7,3.571428571,1.944567075,null
63,7,2.666666667,2.357022604,null
64,7,3.454225352,2.356878608,null
65,7,2.042857143,0.821305226,436|15490
66,7,2,0,null
67,7,2.5,0.914071286,114721
68,7,0,0,null
69,7,0,0,null
70,7,0,0,null
71,7,0,0,null
72,7,0,0,null
73,7,0,0,null
74,7,0,0,null
75,7,0,0,null
76,7,0,0,null
77,7,0,0,null
78,7,0,0,null
79,7,0,0,null
80,7,0,0,null
81,7,2.767175573,1.338057172,436|1528320|1834151|1414051|187421|941|878|165079|872429
82,7,0,0,null
83,7,0,0,null
84,7,0,0,null
85,7,4,1.477097892,878
0,8,0,0,null
1,8,1.707964602,0.568260626,56638|436|1775|941|878|2706|1197|2679|1980
2,8,1.378947368,0.51514064,941|878|1197
3,8,1.718614719,0.636134632,1359382|993195|2048678|2036467|25883|941|1241516|629470|878|1217|1932614|2679|2057133|355680|24136|1624321|1788018
4,8,3.700696056,1.864678189,null
5,8,1.846456693,0.725509411,20448|331284|75552|436|1775|2369|7111|2679|20345|1185012|2065364|687983
6,8,1.762135922,0.708104153,187536|436|2083613|975742|7111|7478|3499|99755|18745|1980
7,8,1.780392157,0.866364781,56638|22302|203267|4828|941|878|1803086|2706|20345|24136|415491|77124|1474864
8,8,2.121107266,1.513204384,1023008|1010543|950135|1221993|156751|1772990|1367778|799354
9,8,3.586206897,2.088303078,null
10,8,1.949152542,1.003737313,null
11,8,2.212121212,0.909580523,436|1197
12,8,2.078947368,0.857231913,1980
13,8,1.826923077,0.579377177,436|941|1197
14,8,1.488372093,0.798107362,null
15,8,2.051282051,0.552324596,null
16,8,1.615384615,0.717173433,436|2705|827053|947415
17,8,1.695652174,0.679515102,941|26965
18,8,1.474576271,0.568384788,1197|145262
19,8,1.6,0.844748483,null
20,8,3.236842105,2.000553484,null
21,8,2.65625,1.027774387,187536|7111|52671
22,8,1.967213115,0.866539695,1283386|20345
23,8,1.863636364,0.983356042,1081515
24,8,2.185714286,0.718534303,7111|168587
25,8,1.75862069,0.77969722,941|1197|20345
26,8,2.042857143,1.011113176,878|15746|145262|74616
27,8,2.612903226,1.304256194,8908|436|941|878|182809
28,8,1.629310345,0.641112675,436|810212|878|197158|184573|1524848|6162|1649682|6534
29,8,1.407894737,0.541921512,61555|124052
30,8,3.25862069,1.817857832,null
31,8,1.739130435,0.715799919,941|23379
32,8,2.907662083,1.705042846,null
33,8,4.541984733,2.03343655,941|878|2705|80314|91552
34,8,3.824742268,2.026970804,null
35,8,4.037735849,2.333234656,null
36,8,4.21875,1.40608723,17914
37,8,4.428571429,2.316375977,null
38,8,1,0,null
39,8,5.034090909,1.786705771,941|532424|878|419467|1469128|135717|2017643
40,8,3.288461538,1.683066315,null
41,8,3.162337662,1.785484353,null
42,8,3.744186047,1.760116541,75849|7554|15490
43,8,0,0,null
44,8,3.188235294,1.878601799,null
45,8,3.25,1.994254442,null
46,8,2.424778761,1.465736952,1759070|169687
47,8,3.052631579,1.803169845,null
48,8,2.596153846,1.609701807,750540|1511028
49,8,2.115384615,0.879875389,2369|7339
50,8,1.74137931,0.800705437,436|976932|868222|6534
51,8,2.762711864,1.107069295,941
52,8,1.75,0.907147544,1686907|816686|258636
53,8,3.173913043,1.711572781,null
54,8,3.471698113,1.859500009,null
55,8,3.183098592,1.826579778,null
56,8,3.469387755,1.841919656,null
57,8,3.657142857,1.830381757,null
58,8,4.32,1.94353904,22302|165079|7339
59,8,3.526315789,1.968256618,null
60,8,0,0,null
61,8,2.912621359,1.356980092,1217|1197|124052
62,8,2.166666667,0.372677996,1098136
63,8,6,0,null
64,8,3.463576159,2.376100913,null
65,8,1.79245283,1.13061345,223773|1248270|1681027|220592|1322472|619203|755524|1908858
66,8,2.2,0.979795897,null
67,8,2.148148148,1.100751892,null
68,8,0,0,null
69,8,0,0,null
70,8,0,0,null
71,8,0,0,null
72,8,0,0,null
73,8,0,0,null
74,8,0,0,null
75,8,0,0,null
76,8,0,0,null
77,8,0,0,null
78,8,0,0,null
79,8,0,0,null
80,8,0,0,null
81,8,2.438735178,1.013300263,436|66039|187421|878|12030|1197|133312|135664|3499|24136|11459|73436
82,8,0,0,null
83,8,2.666666667,0.745355992,1781128
84,8,0,0,null
85,8,4.75,1.617289399,878|1763672
0,9,0,0,null
1,9,1.490566038,0.612921312,20448|1775|198118|33136|878|2369|7111|7509|80314|6162|18745|1980
2,9,1.442379182,0.555474742,20448|187536|436|22302|941|878|7111|2679
3,9,1.582010582,0.572702985,1743218|1475524|736288|23379|50426|3499|1980
4,9,3.828358209,1.967614213,null
5,9,2.03649635,0.907290348,75552|187536|1505024|1775|295158|878|73058|8672|7111|1197|999107|1638051|263633|99755|52671|135717|1980
6,9,1.77173913,0.575634252,837587|871672|496557|1053453|1195307|941|1217|1781105|18745|52671|599345|1543979
7,9,1.856435644,0.839635293,22302|1931368|878|1197|2679|24136|1714092|644063|687983|77124
8,9,2.287401575,1.811240677,892885|361406|103422|203167|81292|1155936|1598265|1194115|923760|1580124|1645904|1340628|1144228|1369240|691191|1672782|1994529|248169|1906453|1509635|1377615|221400|504450|1635641|1094699|52671|1035709|1617284
9,9,4.015625,1.243636144,null
10,9,2.386666667,0.983675948,187421|878|2369|7554
11,9,2.225806452,0.86917378,null
12,9,2.031746032,0.757947226,941|2679
13,9,1.80952381,0.901354127,878|15746|74616
14,9,2.516853933,0.83395287,436|941|878|1197|2679
15,9,1.897959184,0.729719613,854341|1735326|15490
16,9,1.72,0.448998886,null
17,9,1.595238095,0.549108199,1197
18,9,1.755555556,0.56715786,203267|6534
19,9,1.75,0.538129476,1727|11459
20,9,3.504761905,1.840456463,null
21,9,2.588235294,1.289469476,436|198118|878|12030|2705|2679|2231
22,9,1.797619048,0.737730553,436|1775|878|12030|73436
23,9,1.87012987,0.548829402,7111|61555|1078803|1363727|15490
24,9,1.960784314,0.708642985,7111|23379
25,9,2.24,0.867714239,941|878|7111
26,9,2.193181818,0.977857401,941|1283386|878|124052
27,9,1.909090909,0.780202058,8908|2049974|436|439584|182809
28,9,1.559322034,0.641348073,941|24136|52671|6534
29,9,1.42,0.63632696,61555|2679|15466|687983
30,9,2.95184136,1.606991789,null
31,9,1.75862069,0.806369433,69324|683940|111845|998036|1843161
32,9,3.099115044,1.749314857,null
33,9,4.344444444,1.797976686,941|80314|91552
34,9,2.783216783,1.833075657,null
35,9,3.186046512,1.514753186,878
36,9,3.708860759,1.644210179,436|2672|17914
37,9,4,1.571810496,56638|941|2706|50426|135717
38,9,3.62962963,2.1107862,null
39,9,2.360824742,1.938926018,null
40,9,2.761904762,1.70606178,null
41,9,3.366197183,1.588432836,114721|4828|941|1197
42,9,2.5,1.440279404,1187497|370786|2075504|634474
43,9,0,0,null
44,9,3.576,1.773707205,1727|878|1217|8385|6393|7639
45,9,3.139072848,1.874572364,null
46,9,3.646341463,2.06543725,null
47,9,3.034482759,1.359127002,600044|15490
48,9,3.337209302,1.701250429,null
49,9,2.285714286,0.764875162,null
50,9,2.076923077,0.835734668,436
51,9,2.058823529,1.342084468,1713332|1349555|659383
52,9,2.214876033,0.940943129,1197|6393|7639
53,9,4.421052632,1.644839332,1246785|829257|1844006|15712|123962
54,9,2.925925926,1.488870462,null
55,9,3.641791045,1.8664476,null
56,9,4.048780488,2.223421259,null
57,9,2.945454545,1.402515718,423379|23379|2006807|134375
58,9,2.803278689,1.970816596,null
59,9,4.677966102,2.17093639,1775|941|878|1217|15746|74616|6534
60,9,0,0,null
61,9,2.960629921,1.791424188,null
62,9,3,0,null
63,9,6,0,null
64,9,3.649305556,2.440501234,null
65,9,2.163934426,1.074354494,941|61555|1980
66,9,3.5,0.5,null
67,9,1.233333333,0.715697018,1013683|252796|1196253
68,9,0,0,null
69,9,0,0,null
70,9,0,0,null
71,9,0,0,null
72,9,0,0,null
73,9,0,0,null
74,9,0,0,null
75,9,0,0,null
76,9,0,0,null
77,9,0,0,null
78,9,0,0,null
79,9,0,0,null
80,9,0,0,null
81,9,2.477732794,1.057960931,436|22302|187421|1197|77124|1980
82,9,0,0,null
83,9,0,0,null
84,9,0,0,null
85,9,4.066666667,2.174600857,null
0,10,0,0,null
1,10,1.49382716,0.596950058,162509|409939|1563928|203267|937230|7111|1197|61555|124052|6393|168587|7639
2,10,1.353932584,0.519478893,295158|878|1197|3499
3,10,1.757225434,0.690589921,436|941|1197|23379|2679|3499|8385|41235
4,10,4.176211454,1.962419896,20448|436|1775|941|878|111845|975742|1217|1197|7478|6162|99755|17914|15466|77124|52671|1980
5,10,2.666666667,1.306721835,295158|941|878|233616|7111|1197|2679|20345|24136|846280|687983|1138406|200828|135717
6,10,1.672,0.743678038,198118|941|33136|618278|8672|1217|7554|94067|1078699|561890|1803705|659085|168587|602428|126182|1980|6534
7,10,1.851528384,0.73357871,740139|203267|941|878|975742|1197|2679|626699|376940|7478|91552|49610|1980
8,10,2.05625,1.579168204,1334972|1598265|1194115|326438|1684262|647535|248169|2008596|821721|1221753|291785|1049333|221400|119750|46326|36486|444008|218084|941906|1480300
9,10,3.048076923,1.928111706,null
10,10,2.075471698,0.681575056,878|47101|145262
11,10,1.896551724,0.711716119,null
12,10,1.777777778,0.967581517,null
13,10,1.884615385,0.319485533,1565339|939665|63694
14,10,2.153846154,1.005786626,1727|198118|187421|941|50426|947415
15,10,1.5,0.621184003,436|854341|1735326
16,10,1.567567568,0.558432874,941
17,10,1.789473684,0.869364886,75849|878
18,10,1.857142857,0.700201276,577571|986641|7478
19,10,1.785714286,0.531274116,1775
20,10,3.787610619,2.103390936,null
21,10,2.258333333,1.078548729,878|1197|2679|20345|2231|687983
22,10,1.542857143,0.859018356,null
23,10,1.253731343,0.61052872,870289|18121|1698283|42749|2231|573455|1980
24,10,2.031746032,0.713414547,436
25,10,1.796610169,0.679515609,941|878|18745
26,10,2.177419355,0.767596765,941|23379
27,10,1.898876404,0.738300615,436|677351|75849|941
28,10,1.826923077,0.72662618,878|2679|947415
29,10,1.323943662,0.56369759,1727|436|7509|6162
30,10,2.770491803,1.637343355,null
31,10,1.4,0.552569754,8672|18745
32,10,2.882743363,1.579128476,null
33,10,3.25,1.889257388,null
34,10,4.533742331,1.924803128,436|941|878|2705|2679|2672
35,10,4.894736842,1.712602618,436|878|23379
36,10,4.576923077,1.572533217,7111|60390
37,10,3.205479452,1.567186209,56638|878|2706|50426|18745
38,10,3.058823529,1.919242761,null
39,10,3.543859649,1.551785804,436|878
40,10,2.708333333,1.421780666,560114
41,10,3.294117647,1.842115036,null
42,10,3.20754717,1.742989169,null
43,10,1,0,null
44,10,2.992857143,1.84129304,null
45,10,2.954954955,1.641165404,null
46,10,2.701030928,1.683172438,null
47,10,3.356521739,1.738183863,null
48,10,3.215517241,1.74847402,null
49,10,2.333333333,0.932936424,23379
50,10,2.344827586,0.788930759,7111
51,10,2.148148148,1.010319495,650064|846280|15466|1980|6534
52,10,1.886597938,0.984360091,125781|662174|1798127|1105719|1865730|1718288
53,10,3.403846154,1.653117099,15712
54,10,4.361111111,1.702482956,69478|2679
55,10,4.128205128,1.727299466,null
56,10,3.205128205,1.927564346,null
57,10,4.049180328,2.255906289,null
58,10,3.789473684,1.886768924,941|73058|8672|7339
59,10,3.245614035,1.402775663,1775|878|80314
60,10,0,0,null
61,10,3.2,1.670628624,null
62,10,4,1.505545305,null
63,10,6,0,null
64,10,3.340136054,2.386156263,null
65,10,2.095238095,1.169782348,1723510|1392457
66,10,1,0,null
67,10,2.4,0.489897949,null
68,10,0,0,null
69,10,0,0,null
70,10,0,0,null
71,10,0,0,null
72,10,0,0,null
73,10,0,0,null
74,10,0,0,null
75,10,0,0,null
76,10,0,0,null
77,10,0,0,null
78,10,0,0,null
79,10,0,0,null
80,10,0,0,null
81,10,2.6121673,1.11670502,1727|436|1751670|18121|941|42749|353069|931476|1107698|2047018|1836866|80314|7339|3499|473436|8385|18745|6393|73436|963448|135717|2067907|7639
82,10,0,0,null
83,10,1.974358974,1.268661173,null
84,10,1.466666667,0.731917826,1727|727327
85,10,2.878787879,2.087499382,null
0,11,0,0,null
1,11,1.697478992,0.525581819,7111|241275|1980
2,11,1.598958333,0.647805324,187536|436|878|8672|1755554|7157|1197|1966966|1711423|686826|77124|886431|1385557|1980|443367
3,11,1.579617834,0.582253103,18121|941|878|42749|20345|8129
4,11,4.155945419,1.97218545,20448|436|941|33136|878|111845|73058|8672|975742|1217|2705|7554|7478|15712|6162|99755|182809|17914|15466|18745|827053|77124|52671|135717|1980
5,11,2.919860627,1.442952562,441240|187536|436|1775|941|2369|40570|1834564|1197|2679|2231|47101|224606|8385|687983|2019257|73436|1980|947415|6534
6,11,1.691666667,0.763218772,436|33136|878|7339|644063|182809|15490|168587|135717|6534
7,11,1.844827586,0.823298818,75849|941|878|8672|7157|1197|2679|7339|11459|15490|91552|687983
8,11,2.076687117,1.506717975,1599761|1725069|215565|1523396|173724|571405|179386|531348|1447202|206687|1364982|1060589|1030897|157752
9,11,3.921052632,1.74114143,878|2369|124052|15490|134375
10,11,2.545454545,1.291673231,null
11,11,1.957746479,0.952177292,436|203267|941
12,11,2.017241379,0.938193618,878
13,11,1.761904762,0.573785766,111845
14,11,1.46875,0.619556372,941|2679
15,11,1.690909091,0.515304466,91552
16,11,1.702702703,0.535974138,165079
17,11,1.761904762,0.573785766,436|878|60390|2672
18,11,1.866666667,0.755032499,187421|878|61555
19,11,1.788461538,1.076576313,1234605|1155879|723987|918616|1595784|1314558|2089499
20,11,2.924528302,1.249934676,22302|1201916|18121|42749|8672|383458|914446
21,11,2.695652174,1.235984133,795970|856425|878|1197
22,11,2.075,0.822809592,878
23,11,1.787234043,0.75299632,1727|727327|2231|14916
24,11,2.25,0.684653197,null
25,11,1.771929825,0.694013166,878|2679|687983
26,11,1.979591837,0.955499051,1197|145262|18745
27,11,2.090909091,0.463817282,75849
28,11,1.611111111,0.617947175,187421|18745
29,11,1.483333333,0.535157471,878
30,11,2.767527675,1.709501027,null
31,11,1.657894737,0.577552778,941|878|18745
32,11,2.975476839,1.726436773,null
33,11,3.934782609,1.819501019,1727|7478
34,11,2.75,1.814257315,null
35,11,3.698412698,1.790552221,436|1217|61555|23379
36,11,3.793103448,1.301805834,7111
37,11,4.647058824,1.545628689,436|941|878|241275|18745
38,11,4.670886076,1.54481133,198118|941|878|1197|2679
39,11,3.588235294,2.029700095,null
40,11,3.244186047,1.520868705,1727|75849
41,11,3.075862069,1.651151875,null
42,11,3.007692308,1.58873667,null
43,11,4,0,null
44,11,3.155339806,1.776895264,null
45,11,3.357142857,1.43732015,18745|49610
46,11,3.306122449,1.741830629,null
47,11,2.752293578,1.371523249,1906065|896487|24136|6162|18521
48,11,3.539568345,1.782386772,null
49,11,1.428571429,0.625036442,23379
50,11,2.84375,1.003412147,121295|1362332
51,11,2.131578947,1.174614863,null
52,11,2.186046512,0.925705588,941|878|1197
53,11,5.142857143,1.092647039,234387|837989
54,11,3.081967213,1.741893306,null
55,11,3.256410256,1.903091417,null
56,11,2.717391304,2.032852558,null
57,11,3.592105263,2.05247509,null
58,11,2.756756757,1.806974557,null
59,11,3.725,1.773771582,80314
60,11,0,0,null
61,11,3.130841121,1.796099239,null
62,11,3.01369863,1.589340341,null
63,11,6,0,null
64,11,3.503703704,2.403632537,null
65,11,2.347826087,1.232261331,1710455|864018
66,11,2.75,1.277815519,2705
67,11,2.555555556,0.496903995,null
68,11,0,0,null
69,11,0,0,null
70,11,0,0,null
71,11,0,0,null
72,11,0,0,null
73,11,0,0,null
74,11,0,0,null
75,11,0,0,null
76,11,0,0,null
77,11,0,0,null
78,11,0,0,null
79,11,0,0,null
80,11,0,0,null
81,11,2.143442623,0.964772256,436|1775|941|73058|8672|735477|2679|7339|182809|6393|443085|73436|1879195|135717|7639
82,11,0,0,null
83,11,3.379310345,2.465257381,null
84,11,1.545454545,1.005245446,null
85,11,4.289473684,2.239683709,null
0,12,0,0,null
1,12,1.609756098,0.601227687,1775|295158|2369|40570|1197|2679|241275|8129|7339|47101
2,12,1.535885167,0.601315518,187536|436|677351|1197|23379|6393|73436|1980|7639|6534
3,12,1.627272727,0.646573062,1326471|436|1728432|1640943|336328|2022703|941|878|1197|127037|8129|2023392|14916|18745|298495|168587|525323|62001
4,12,4.163064833,2.089711918,null
5,12,2.484251969,1.029066886,187536|295158|941|2369|8672|2679|47101|644063|1980
6,12,1.669603524,0.613255084,20448|892885|436|156268|245129|496679|979804|878|1106999|1217|1107890|297330|640904|254029|504450|1035709
7,12,1.831325301,0.804583555,1727|941|1089132|15746|17914|15490|74616|1980|134375|6534
8,12,2.354609929,1.570278381,15715|370579|1943386|1849623
9,12,3.033333333,2.031160041,null
10,12,2.689655172,0.839563546,1196999|1207988|287831|888391|878|1822482|1217|1217734|1403341
11,12,2.338235294,1.004089503,1727|436|203267|941|124052
12,12,1.78125,0.830195304,878
13,12,2.095238095,0.756071776,111845
14,12,1.333333333,0.612150038,281931|2679|579661|1132521
15,12,1.333333333,0.471404521,null
16,12,1.965517241,0.847486655,436
17,12,1.245901639,0.535931226,60390|7509|6162|26965
18,12,1.578947368,0.647085721,69478|187421|941|1197
19,12,1.217391304,0.54681396,436|941|878|8129
20,12,3.885057471,1.906790444,22302|18121|42749|8672|91552
